id,name,type,area,center_lng,center_lat
42779,,residential,562.9363434440028,41.362032425,56.701607725
42780,,residential,563.0159552034988,41.3619721,56.700910199999996
42781,,residential,562.8841027038619,41.36088865,56.700681525
42782,,residential,463.5973029228117,41.363170275,56.7012367
42783,,residential,203.62323378726003,40.99242635,56.990454
42784,,residential,165.98376941602731,40.99225165,56.990524875
42785,,residential,77.4263559655045,40.991747075000006,56.990687799999996
42786,,residential,167.58198203247832,40.9915399,56.99083134999999
42787,,residential,108.12081551135773,40.991798725,56.991315
42788,,residential,107.16952161660252,40.99259365,56.99121325
42789,,residential,68.78673914157707,40.992308,56.99086295
42790,,residential,71.32053019649513,40.992622825,56.991022375
42791,,residential,132.0829774152335,40.9930228,56.991008150000006
42792,,residential,107.70402363204738,40.993292725,56.9908951
42793,,residential,97.8773794107587,40.993204500000004,56.990687799999996
42794,,residential,137.22564336348987,40.993574349999996,56.99072505
42795,,residential,113.73069613536312,40.994085649999995,56.9904973
42796,,residential,157.25046870709113,40.9946812,56.99021885000001
42797,,residential,138.93384979642641,40.993832174999994,56.98983845
42798,,residential,102.31972548650324,40.9936424,56.989925575
42799,,residential,65.180162868288,40.993359100000006,56.9900191
42800,,residential,127.20530514191087,40.99323135,56.990130525
42801,,residential,161.80140029036468,40.993014775000006,56.990218175
42802,,residential,150.09127461082053,40.995265124999996,56.991277175
42803,,residential,135.15233064550702,40.995095825,56.991372175
42804,,residential,225.60618337586,40.994742099999996,56.991565225
42805,,residential,130.5217593854299,40.994355525,56.991775649999994
42806,,residential,100.95314885363466,40.993794949999995,56.991445225
42807,,residential,101.18636118411453,40.99359065,56.99132766666667
42808,,residential,131.93467994601693,40.99372050000001,56.991193525
42809,,residential,101.30463661826555,40.99408395,56.991106425
42810,,residential,129.6664058556407,40.99440415,56.990828799999996
42811,,residential,118.28057728445006,40.994587525,56.9907183
42812,,residential,191.58006571275817,40.9948712,56.990626400000004
42813,,residential,123.1557842202614,40.995059925,56.990503649999994
42814,,residential,239.86503244338817,40.99558495,56.9905815
42815,,residential,160.23733486318673,40.9954948,56.990328874999996
42816,,residential,72.77839764355618,40.995640650000006,56.990213075
42817,,residential,141.1133377954272,40.996226699999994,56.990759000000004
42818,,residential,120.23288854863227,40.99601247499999,56.990845425
42819,,residential,154.47112128892377,40.995548425,56.990947524999996
42820,,residential,104.85911024980305,40.9955518,56.99112650000001
42821,,residential,90.67585373033171,40.997105125000004,56.990271875000005
42822,,residential,121.88250977865296,40.99688485,56.99038605
42823,,residential,111.34698133634132,40.99668199999999,56.990487224999995
42824,,residential,134.12191654735113,40.996510325,56.99058915
42825,,apartments,356.89487248911456,37.927946125,55.885072325
42826,,apartments,339.86999650420887,37.9276024,55.88507812500001
42827,,apartments,336.3085360291639,37.92726965,55.885082874999995
42828,,apartments,409.96516568790867,37.927882849999996,55.884271225000006
42829,,apartments,325.7532632293392,37.927562625,55.88428945
42830,,apartments,1335.3426500598662,39.961559733333324,57.60997743333334
42831,Общежитие ССХК №3,dormitory,609.1934723900669,40.42682384285714,56.4243399
